,CTL,TSB,TSS,Duration,Intensity,SDNN,RMSSD,Feeling,Run EF,Swim hrs,Bike hrs,Run hrs,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,Month Run EF,Week Volume,Month Volume,Year Volume,Month TSS,Year TSS,Week IF,Month IF,Year IF,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,Swim hrs mo,Bike hrs mo,Run hrs mo,HRZone1MinutesMonth,HRZone2MinutesMonth,HRZone3MinutesMonth,HRZone4MinutesMonth,HRZone5MinutesMonth,HRZone6MinutesMonth,HRZone7MinutesMonth,DurationPrev,IntensityPrev,SDNN7,RMSSD2
12/27/2015,50.3595097,-1.274928605,39,0.98,0.315,56.50483559,41.61121857,3,0,0,0,0.98,0,0,0,0,0,0,0,4.60E-16,0.872857143,0.918214286,1.542657534,38.35714286,66.21643836,0.161785714,0.283095238,0.337261709,5,4,1,3,3.25,0.21,2.86,16.5,0,0,0,0,0,0,0,0.54,0.203333333,56.50483559,-41.61121857
12/28/2015,49.71578658,-2.998432275,23,0.62,0.203333333,56.50483559,41.61121857,3,0,0,0,0.62,0,0,0,0,0,0,0,4.60E-16,0.957142857,0.931785714,1.544356164,38.39285714,66.27945205,0.171547619,0.27202381,0.337818787,3,5,4,1,3.25,1.42E-15,2.86,17.12,0,0,0,0,0,0,0,0.98,0.315,56.50483559,-41.61121857
12/29/2015,49.69894533,-0.078445762,49,1.7,0.354,56.50483559,41.61121857,3,0,0,0,1.44,0,0,0,0,0,0,0,4.60E-16,0.994285714,0.904642857,1.548438356,36.92857143,66.3890411,0.198309524,0.268863095,0.338336595,3,3,5,4,3.75,1.42E-15,2.86,17.12,0,0,0,0,0,0,0,0.62,0.203333333,56.50483559,-41.61121857
12/30/2015,48.55314128,-5.337101837,1,0.03,0.135,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.695714286,0.8,1.545561644,33.25,66.26027397,0.172952381,0.258059524,0.3377818,3,3,3,5,3.5,1.42E-15,0.86,16.19,0,0,0,0,0,0,0,1.7,0.354,56.50483559,-41.61121857
12/31/2015,47.97544728,-2.690871734,24,0.68,0.222,56.50483559,41.61121857,2,0,0,0,0.64,0,0,0,0,0,0,0,4.60E-16,0.792857143,0.807142857,1.54509589,33.42857143,66.1890411,0.204666667,0.252059524,0.337342074,5,3,3,3,3.5,1.42E-15,0.86,16.38,0,0,0,0,0,0,0,0.03,0.135,56.50483559,-41.61121857
1/1/2016,46.87019424,-5.148217159,1,0.03,0.135,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.654285714,0.735357143,1.545178082,30.60714286,66.19178082,0.223952381,0.24089881,0.337711937,2,5,3,3,3.25,1.42E-15,0.86,15.47,0,0,0,0,0,0,0,0.68,0.222,56.50483559,-41.61121857
1/2/2016,46.2615122,-2.835212554,21,0.48,0.33,56.50483559,41.61121857,5,0,0,0,0.48,0,0,0,0,0,0,0,4.60E-16,0.645714286,0.733214286,1.546493151,30.71428571,66.24931507,0.242047619,0.23935119,0.338616047,5,2,5,3,3.75,1.42E-15,0.86,15.44,0,0,0,0,0,0,0,0.03,0.135,56.50483559,-41.61121857
1/3/2016,45.17305685,-5.06997431,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.505714286,0.663928571,1.546493151,27.42857143,66.24931507,0.197047619,0.224708333,0.338616047,5,5,2,5,4.25,1.42E-15,0.86,13.53,0,0,0,0,0,0,0,0.48,0.33,56.50483559,-41.61121857
1/4/2016,44.11021101,-4.950686366,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.417142857,0.662857143,1.543671233,27.39285714,66.10684932,0.168,0.218279762,0.337643444,5,5,5,2,4.25,1.42E-15,0.86,13.53,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/5/2016,44.46054263,1.631828362,59,1.17,0.473333333,56.50483559,41.61121857,5,0,0,0,0.59,0,0,0,0,0,0,0,4.60E-16,0.341428571,0.643571429,1.540465753,28.32142857,65.96712329,0.185047619,0.220809524,0.33781696,5,5,5,5,5,1.42E-15,0.86,12.62,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/6/2016,44.30853696,-0.708035332,38,1.02,0.203333333,56.50483559,41.61121857,5,0,0,0,1.02,0,0,0,0,0,0,0,4.60E-16,0.482857143,0.678928571,1.536493151,29.64285714,65.73972603,0.194809524,0.22325,0.337990476,5,5,5,5,5,1.42E-15,0.86,13.64,0,0,0,0,0,0,0,1.17,0.473333333,56.50483559,-41.61121857
1/7/2016,44.1130511,-0.910564029,36,2.25,0.2,56.50483559,41.61121857,5,0,0,0,2.25,0,0,0,0,0,0,0,4.60E-16,0.707142857,0.758214286,1.539260274,30.89285714,65.65753425,0.191666667,0.223964286,0.337538421,5,5,5,5,5,1.42E-15,0.86,15.89,0,0,0,0,0,0,0,1.02,0.203333333,56.50483559,-41.61121857
1/8/2016,45.0044671,4.152174204,82,1.74,0.466666667,56.50483559,41.61121857,5,0,0,0,0.43,0,0,0,0,0,0,0,4.60E-16,0.951428571,0.819285714,1.539643836,33.78571429,65.77260274,0.239047619,0.235809524,0.338474494,5,5,5,5,5,1.42E-15,0.86,16.32,0,0,0,0,0,0,0,2.25,0.2,56.50483559,-41.61121857
1/9/2016,44.93377706,-0.329270928,42,0.9,0.67,56.50483559,41.61121857,5,0,0,0.36,0.54,0,0,0,0,0,0,0,4.60E-16,1.011428571,0.850357143,1.538465753,35.25,65.66575342,0.287619048,0.253309524,0.33921422,5,5,5,5,5,1.42E-15,1.22,16.86,0,0,0,0,0,0,0,1.74,0.466666667,56.50483559,-41.61121857
1/10/2016,43.87656107,-4.924462788,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,1.011428571,0.849285714,1.536739726,35.21428571,65.59726027,0.287619048,0.243666667,0.338638878,5,5,5,5,5,1.42E-15,1.22,16.86,0,0,0,0,0,0,0,0.9,0.67,56.50483559,-41.61121857
1/11/2016,42.8442196,-4.808598484,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,4.60E-16,1.011428571,0.847857143,1.529589041,34.78571429,65.29041096,0.287619048,0.237595238,0.33822107,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/12/2016,42.30673364,-2.503584534,20,1.22,0.235,56.50483559,41.61121857,5,0,0,0,1.19,0,0,0,0,0,0,0,4.60E-16,1.018571429,0.812857143,1.532931507,32.46428571,65.34520548,0.253571429,0.235452381,0.338864905,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/13/2016,41.33485587,-4.526961364,1,0.03,0.18,56.50483559,41.61121857,2,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.877142857,0.778214286,1.530273973,31.17857143,65.27945205,0.250238095,0.231613095,0.33901559,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.22,0.235,56.50483559,-41.61121857
1/14/2016,40.36231643,-4.530043386,0,0,0,56.50483559,41.61121857,2,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.555714286,0.757857143,1.528794521,30.14285714,65.1890411,0.221666667,0.221345238,0.338481344,2,5,5,5,4.25,0,0,0,0,0,0,0,0,0,0,0.03,0.18,56.50483559,-41.61121857
1/15/2016,39.4126592,-4.423459105,0,0,0,56.50483559,41.61121857,2,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.307142857,0.693214286,1.528794521,26.14285714,65.1890411,0.155,0.20464881,0.338481344,2,2,5,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/16/2016,38.4853458,-4.319382573,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.178571429,0.643214286,1.528794521,24.28571429,65.1890411,0.059285714,0.182863095,0.338481344,2,2,2,5,2.75,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/17/2016,37.60337884,-4.108161,1,0.03,0.1425,56.50483559,41.61121857,1,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.182857143,0.643214286,1.527945205,24.28571429,65.15068493,0.079642857,0.18152381,0.338269015,5,2,2,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
1/18/2016,37.44801247,-0.723689294,31,0.3,0.3625,56.50483559,41.61121857,5,0,0.27,0,0,0,0,0,0,0,0,0,4.60E-16,0.225714286,0.652857143,1.524821918,24.25,65.08219178,0.131428571,0.18964881,0.338102348,1,5,2,2,2.5,0,0,0,0,0,0,0,0,0,0,0.03,0.1425,56.50483559,-41.61121857
1/19/2016,38.8491703,6.52652783,97,3.21,0.5725,56.50483559,41.61121857,4,0,0,0.74,1.69,0,0,0,0,0,0,0,4.60E-16,0.51,0.716071429,1.533616438,26.42857143,65.34794521,0.179642857,0.204142857,0.339670841,5,1,5,2,3.25,0,0,0,0,0,0,0,0,0,0,0.3,0.3625,56.50483559,-41.61121857
1/20/2016,38.78213413,-0.312251362,36,0.79,0.406666667,56.50483559,41.61121857,3,0,0,0,0.76,0,0,0,0,0,0,0,4.60E-16,0.618571429,0.668571429,1.531315068,24.75,65.33424658,0.21202381,0.207505952,0.340072668,4,5,1,5,3.75,0,0,0,0,0,0,0,0,0,0,3.21,0.5725,56.50483559,-41.61121857
1/21/2016,38.26963725,-2.387186566,17,0.42,0.295,56.50483559,41.61121857,5,0,0,0,0.39,0,0,0,0,0,0,0,4.60E-16,0.678571429,0.683571429,1.526630137,25.35714286,65.05479452,0.254166667,0.218041667,0.339346641,3,4,5,1,3.25,0,0,0,0,0,0,0,0,0,0,0.79,0.406666667,56.50483559,-41.61121857
1/22/2016,38.40446302,0.628012154,44,0.66,0.3125,56.50483559,41.61121857,5,0,0,0,0.63,0,0,0,0,0,0,0,4.60E-16,0.772857143,0.671428571,1.521123288,25.07142857,64.86027397,0.298809524,0.229202381,0.338401435,5,3,4,5,4.25,0,0,0,0,0,0,0,0,0,0,0.42,0.295,56.50483559,-41.61121857
1/23/2016,40.44190995,9.490332827,125,3.25,0.354,56.50483559,41.61121857,5,0,0,2.79,0.43,0,0,0,0,0,0,0,4.60E-16,1.237142857,0.768214286,1.527205479,28.10714286,65.2,0.349380952,0.234583333,0.339001435,5,5,3,4,4.25,0,0,0,0,0,0,0,0,0,0,0.66,0.3125,56.50483559,-41.61121857
1/24/2016,41.65498485,5.650446334,92,2.08,0.696666667,56.50483559,41.61121857,3,0,0.28,0,1.77,0,0,0,0,0,0,0,4.60E-16,1.53,0.8075,1.522465753,30,65.0630137,0.428547619,0.248214286,0.339759426,5,5,5,3,4.5,0,0,0,0,0,0,0,0,0,0,3.25,0.354,56.50483559,-41.61121857
1/25/2016,41.5454609,-0.510157417,37,0.55,0.3425,56.50483559,41.61121857,5,0,0.52,0,0,0,0,0,0,0,0,0,4.60E-16,1.565714286,0.805,1.521232877,30.5,65.16438356,0.425690476,0.253184524,0.340697782,3,5,5,5,4.5,0,0,0,0,0,0,0,0,0,0,2.08,0.696666667,56.50483559,-41.61121857
1/26/2016,42.92079762,6.406254301,100,2.11,0.3275,56.50483559,41.61121857,5,0,0,1.08,1,0,0,0,0,0,0,0,4.60E-16,1.408571429,0.819642857,1.526931507,32.32142857,65.43561644,0.390690476,0.252238095,0.341101892,5,3,5,5,4.5,0,0,0,0,0,0,0,0,0,0,0.55,0.3425,56.50483559,-41.61121857
1/27/2016,44.45200148,7.132276238,108,2.47,0.6125,56.50483559,41.61121857,5,0,0,1.21,0.87,0,0,0,0,0,0,0,4.60E-16,1.648571429,0.906785714,1.529232877,36.14285714,65.61917808,0.420095238,0.269291667,0.342067645,5,5,3,5,4.5,0,0,0,0,0,0,0,0,0,0,2.11,0.3275,56.50483559,-41.61121857
1/28/2016,47.38240582,13.64968681,169,2.57,0.7575,56.50483559,41.61121857,5,0,0.54,1.41,0.59,0,0,0,0,0,0,0,4.60E-16,1.955714286,0.974285714,1.52969863,41.32142857,65.75890411,0.486166667,0.288416667,0.343101892,5,5,5,3,4.5,0,0,0,0,0,0,0,0,0,0,2.47,0.6125,56.50483559,-41.61121857
1/29/2016,48.76157894,6.424124125,106,1.91,0.2925,56.50483559,41.61121857,5,0,1,0,0.88,0,0,0,0,0,0,0,4.60E-16,2.134285714,1.041428571,1.527917808,45.07142857,65.72876712,0.483309524,0.294041667,0.342473125,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2.57,0.7575,56.50483559,-41.61121857
1/30/2016,50.48475546,8.02647591,122,3.97,0.56,56.50483559,41.61121857,3,0,0,3.17,0.52,0,0,0,0,0,0,0,4.60E-16,2.237142857,1.166071429,1.53430137,48.67857143,65.84931507,0.512738095,0.302255952,0.342644357,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.91,0.2925,56.50483559,-41.61121857
1/31/2016,52.35561505,8.714376765,130,2.72,0.693333333,56.50483559,41.61121857,5,0,0.47,0,2.22,0,0,0,0,0,0,0,4.60E-16,2.328571429,1.263214286,1.534931507,53.32142857,65.88767123,0.512261905,0.327017857,0.343626093,3,5,5,5,4.5,0,0,0,0,0,0,0,0,0,0,3.97,0.56,56.50483559,-41.61121857
2/1/2016,51.14730405,-5.628256332,1,0.03,0.18,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,2.254285714,1.264285714,1.533342466,53.35714286,65.80547945,0.489047619,0.333446429,0.343146641,5,3,5,5,4.5,0,0,0,0,0,0,0,0,0,0,2.72,0.693333333,56.50483559,-41.61121857
2/2/2016,50.24976233,-4.180707511,13,0.51,0.26,56.50483559,41.61121857,5,0,0,0,0.48,0,0,0,0,0,0,0,4.60E-16,2.025714286,1.240714286,1.534657534,51.71428571,65.83835616,0.479404762,0.325827381,0.343365819,5,5,3,5,4.5,0,0,0,0,0,0,0,0,0,0,0.03,0.18,56.50483559,-41.61121857
2/3/2016,49.8203762,-2.000060563,32,0.74,0.185714286,56.50483559,41.61121857,5,0,0,0,0.4,0,0,0,0,0,0,0,4.60E-16,1.778571429,1.230714286,1.529123288,51.5,65.56712329,0.418435374,0.325198129,0.342107502,5,5,5,3,4.5,0,0,0,0,0,0,0,0,0,0,0.51,0.26,56.50483559,-41.61121857
2/4/2016,49.44814943,-1.733814938,34,0.52,0.34,56.50483559,41.61121857,5,0,0,0.49,0,0,0,0,0,0,0,0,4.60E-16,1.485714286,1.168928571,1.523808219,51.42857143,65.30958904,0.358792517,0.330198129,0.341134899,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.74,0.185714286,56.50483559,-41.61121857
2/5/2016,49.10820884,-1.58342741,35,0.46,0.238,56.50483559,41.61121857,5,0,0,0,0.43,0,0,0,0,0,0,0,4.60E-16,1.278571429,1.123214286,1.516109589,49.75,65.04109589,0.351006803,0.322031463,0.340547228,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.52,0.34,56.50483559,-41.61121857
2/6/2016,51.90553216,13.02980162,168,3.71,0.46,56.50483559,41.61121857,5,0,0,3.43,0.28,0,0,0,0,0,0,0,4.60E-16,1.241428571,1.223571429,1.52309589,54.25,65.33424658,0.336721088,0.314531463,0.340937639,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.46,0.238,56.50483559,-41.61121857
2/7/2016,54.66056749,12.83282616,169,3.74,0.64,56.50483559,41.61121857,5,0,0,3.43,0.28,0,0,0,0,0,0,0,4.60E-16,1.387142857,1.357142857,1.528109589,60.28571429,65.59726027,0.329102041,0.337388605,0.340965036,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,3.71,0.46,56.50483559,-41.61121857
2/8/2016,53.98623268,-3.141020126,26,0.75,0.565,56.50483559,41.61121857,5,0,0,0.72,0,0,0,0,0,0,0,0,4.60E-16,1.49,1.383928571,1.522547945,61.21428571,65.29589041,0.384102041,0.357567177,0.340595173,5,5,5,5,5,3.08,18.47,14.81,0,0,0,0,0,0,0,3.74,0.64,56.50483559,-41.61121857
2/9/2016,55.30414215,6.138760879,110,1.87,0.51,56.50483559,41.61121857,5,0,0,0.84,1,0,0,0,0,0,0,0,4.60E-16,1.684285714,1.407142857,1.527589041,64.42857143,65.59452055,0.419816327,0.367388605,0.341499282,5,5,5,5,5,3.08,19.31,14.62,0,0,0,0,0,0,0,0.75,0.565,56.50483559,-41.61121857
2/10/2016,56.42634524,5.227169682,103,2.29,0.6275,56.50483559,41.61121857,4,0,0.74,0,1.19,0,0,0,0,0,0,0,4.60E-16,1.905714286,1.487857143,1.526246575,68.07142857,65.46027397,0.482928571,0.383370748,0.341944488,5,5,5,5,5,3.82,19.31,15.81,0,0,0,0,0,0,0,1.87,0.51,56.50483559,-41.61121857
2/11/2016,60.03967431,16.83071839,210,4.34,0.6075,56.50483559,41.61121857,5,0,0,3.65,0.5,14,8,2,0,0,0,0,4.60E-16,2.451428571,1.642857143,1.528849315,75.57142857,65.62739726,0.521142857,0.405067177,0.342129419,4,5,5,5,4.75,3.82,22.96,16.31,14,8,2,0,0,0,0,2.29,0.6275,56.50483559,-41.61121857
2/12/2016,61.3798547,6.242497796,117,2.22,0.6825,56.50483559,41.61121857,5,0,0.65,0,1.01,0,0,0,0,0,0,0,4.60E-16,2.702857143,1.722142857,1.527342466,79.75,65.54246575,0.584642857,0.429442177,0.342663666,5,4,5,5,4.75,4.47,22.96,17.32,14,8,2,0,0,0,0,4.34,0.6075,56.50483559,-41.61121857
2/13/2016,64.33548484,13.76718743,187,3.94,0.615,56.50483559,41.61121857,4,0,0,3.91,0,0,0,0,0,0,0,0,4.60E-16,2.735714286,1.862857143,1.536575342,86.42857143,65.96712329,0.606785714,0.451406463,0.343458187,5,5,4,5,4.75,4.47,26.87,17.32,14,8,2,0,0,0,0,2.22,0.6825,56.50483559,-41.61121857
2/14/2016,62.84530771,-6.941175629,1,0.04,0.26,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,2.207142857,1.863214286,1.532191781,86.42857143,65.85753425,0.5525,0.455602891,0.342901109,4,5,5,4,4.5,4.47,26.87,17.32,14,8,2,0,0,0,0,3.94,0.615,56.50483559,-41.61121857
2/15/2016,61.39019193,-6.777861474,1,0.03,0.18,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,2.104285714,1.853571429,1.527945205,85.35714286,65.64383562,0.4975,0.449085034,0.342252707,5,4,5,5,4.75,4.2,26.87,17.32,14,8,2,0,0,0,0,0.04,0.26,56.50483559,-41.61121857
2/16/2016,60.34576558,-4.864889235,17,0.82,0.2475,56.50483559,41.61121857,3,0,0,0,0.79,0,0,0,0,0,0,0,4.60E-16,1.954285714,1.768214286,1.530109589,82.5,65.68767123,0.46,0.437477891,0.342437639,5,5,4,5,4.75,4.2,26.13,16.42,14,8,2,0,0,0,0,0.03,0.18,56.50483559,-41.61121857
2/17/2016,58.94945981,-6.503927187,1,0.03,0.135,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,1.631428571,1.741071429,1.524630137,81.25,65.61917808,0.389642857,0.42777551,0.342437639,3,5,5,4,4.25,4.2,26.13,15.66,14,8,2,0,0,0,0,0.82,0.2475,56.50483559,-41.61121857
2/18/2016,58.15068629,-3.720649864,25,0.78,0.55,56.50483559,41.61121857,5,0,0,0.43,0,0,0,0,0,0,0,0,4.60E-16,1.122857143,1.753928571,1.525424658,81.53571429,65.61643836,0.381428571,0.436882653,0.343067776,5,3,5,5,4.5,4.2,26.56,15.27,14,8,2,0,0,0,0,0.03,0.135,56.50483559,-41.61121857
2/19/2016,57.04131016,-5.167422265,11,0.03,0.135,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.81,1.731428571,1.524821918,80.35714286,65.61643836,0.303214286,0.430543367,0.342602022,5,5,3,5,4.5,4.2,26.56,14.64,14,8,2,0,0,0,0,0.78,0.55,56.50483559,-41.61121857
2/20/2016,55.72275266,-6.141779404,1,0.04,0.26,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.252857143,1.616785714,1.524027397,75.92857143,65.56712329,0.2525,0.427186224,0.342620287,5,5,5,3,4.5,4.2,23.77,14.21,14,8,2,0,0,0,0,0.03,0.135,56.50483559,-41.61121857
2/21/2016,54.43521859,-5.997273694,1,0.03,0.18,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.251428571,1.543571429,1.523506849,72.67857143,65.54520548,0.241071429,0.408733844,0.342528963,5,5,5,5,5,3.92,23.77,12.44,14,8,2,0,0,0,0,0.04,0.26,56.50483559,-41.61121857
2/22/2016,58.40126358,18.47365273,223,3.06,0.78,56.50483559,41.61121857,4,0,0.08,1.99,0.96,0,0,0,0,0,0,0,4.60E-16,0.684285714,1.633214286,1.529753425,79.32142857,66.04657534,0.326785714,0.424358844,0.343802935,5,5,5,5,5,3.48,25.76,13.4,14,8,2,0,0,0,0,0.03,0.18,56.50483559,-41.61121857
2/23/2016,65.16797677,31.51903463,346,6.69,0.3175,56.50483559,41.61121857,4,0,0,6.66,0,0,0,0,0,0,0,0,4.60E-16,1.522857143,1.796785714,1.536219178,88.10714286,66.37534247,0.336785714,0.424001701,0.34315499,4,5,5,5,4.75,3.48,31.34,12.4,14,8,2,0,0,0,0,3.06,0.78,56.50483559,-41.61121857
2/24/2016,67.65802578,11.5985322,171,3.4,0.485,56.50483559,41.61121857,5,0,0,2.03,1.34,0,0,0,0,0,0,0,4.60E-16,2.004285714,1.83,1.528328767,90.35714286,66.0739726,0.386785714,0.419448129,0.343508415,4,4,5,5,4.5,3.48,32.16,12.87,14,8,2,0,0,0,0,6.69,0.3175,56.50483559,-41.61121857
2/25/2016,72.77171585,23.81933001,285,4.25,0.453333333,56.50483559,41.61121857,5,0,0,4.22,0,0,0,0,0,0,0,0,4.60E-16,2.5,1.89,1.529424658,94.5,66.20273973,0.37297619,0.408585034,0.342702479,5,4,4,5,4.5,2.94,34.97,12.28,14,8,2,0,0,0,0,3.4,0.485,56.50483559,-41.61121857
2/26/2016,72.16535084,-2.824419935,47,1.54,0.5475,56.50483559,41.61121857,5,0,0.23,0,0.28,0,0,0,0,0,0,0,4.60E-16,2.715714286,1.876785714,1.518027397,92.39285714,65.43287671,0.431904762,0.417692177,0.343183301,5,5,4,4,4.5,2.17,34.97,11.68,14,8,2,0,0,0,0,4.25,0.453333333,56.50483559,-41.61121857
2/27/2016,72.96142307,3.70806733,106,2.85,0.383333333,56.50483559,41.61121857,5,0,0,2.82,0,0,0,0,0,0,0,0,4.60E-16,3.117142857,1.836785714,1.520657534,91.82142857,65.54246575,0.44952381,0.411382653,0.343460926,5,5,5,4,4.75,2.17,34.62,11.16,14,8,2,0,0,0,0,1.54,0.5475,56.50483559,-41.61121857
2/28/2016,71.26829216,-7.886524865,1,0.03,0.18,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,3.117142857,1.740714286,1.50430137,87.21428571,64.91506849,0.44952381,0.39304932,0.342903849,5,5,5,5,5,1.7,34.62,8.94,14,8,2,0,0,0,0,2.85,0.383333333,56.50483559,-41.61121857
2/29/2016,69.73263933,-7.152999302,6,0.23,0.26,56.50483559,41.61121857,5,0,0,0,0.2,0,0,0,0,0,0,0,4.60E-16,2.712857143,1.747857143,1.503424658,87.39285714,64.89315068,0.375238095,0.395906463,0.342903849,5,5,5,5,5,1.7,34.62,9.14,14,8,2,0,0,0,0,0.03,0.18,56.50483559,-41.61121857
3/1/2016,68.35075939,-6.436732359,11,0.43,0.346666667,56.50483559,41.61121857,5,0,0,0,0.4,0,0,0,0,0,0,0,4.60E-16,1.818571429,1.745,1.504520548,87.32142857,64.92054795,0.379404762,0.399001701,0.34355773,5,5,5,5,5,1.7,34.62,9.06,14,8,2,0,0,0,0,0.23,0.26,56.50483559,-41.61121857
3/2/2016,67.16609094,-5.518130395,18,1.13,0.3375,56.50483559,41.61121857,5,0,0,0,0.73,0,0,0,0,0,0,0,4.60E-16,1.494285714,1.758928571,1.507534247,86.82142857,64.9260274,0.358333333,0.404422619,0.344112524,5,5,5,5,5,1.7,34.62,9.39,14,8,2,0,0,0,0,0.43,0.346666667,56.50483559,-41.61121857
3/3/2016,65.9151825,-5.826673241,14,0.42,0.29,56.50483559,41.61121857,3,0,0,0,0.42,0,0,0,0,0,0,0,4.60E-16,0.947142857,1.755357143,1.507150685,86.10714286,64.91506849,0.335,0.402636905,0.343763209,5,5,5,5,5,1.7,34.13,9.81,14,8,2,0,0,0,0,1.13,0.3375,56.50483559,-41.61121857
3/4/2016,64.69370582,-5.689581448,14,0.35,0.315,56.50483559,41.61121857,5,0,0,0,0.35,0,0,0,0,0,0,0,4.60E-16,0.777142857,1.751428571,1.507643836,85.35714286,64.9369863,0.301785714,0.405386905,0.3438591,3,5,5,5,4.5,1.7,34.13,9.73,14,8,2,0,0,0,0,0.42,0.29,56.50483559,-41.61121857
3/5/2016,63.17157203,-7.090028209,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.37,1.618928571,1.507534247,79.35714286,64.93424658,0.24702381,0.388958333,0.343502935,5,3,5,5,4.5,1.7,30.7,9.45,14,8,2,0,0,0,0,0.35,0.315,56.50483559,-41.61121857
3/6/2016,63.16753523,-0.018803229,63,1.54,0.64,56.50483559,41.61121857,5,0,0,0,1.54,0,0,0,0,0,0,0,4.60E-16,0.585714286,1.540357143,1.511671233,75.57142857,65.10410959,0.312738095,0.388958333,0.344763209,5,5,3,5,4.5,1.7,27.27,10.71,14,8,2,0,0,0,0,0,0,56.50483559,-41.61121857
3/7/2016,61.68130967,-6.922769395,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.60E-16,0.552857143,1.513571429,1.51060274,74.64285714,65.05205479,0.275595238,0.368779762,0.343050881,5,5,5,3,4.5,1.7,26.55,10.71,14,8,2,0,0,0,0,1.54,0.64,56.50483559,-41.61121857
3/8/2016,60.65356213,-4.787200144,18,0.72,0.25,56.50483559,41.61121857,5,0,0,0,0.72,0,0,0,0,0,0,0,4.60E-16,0.594285714,1.4725,1.512493151,71.35714286,65.09863014,0.261785714,0.359494048,0.343242661,5,5,5,5,5,1.7,25.71,10.43,14,8,2,0,0,0,0,0,0,56.50483559,-41.61121857
3/9/2016,60.21467527,-2.044314513,42,0.9,0.426666667,56.50483559,41.61121857,3,0,0,0.68,0.22,0,0,0,0,0,0,0,4.60E-16,0.561428571,1.422857143,1.506273973,69.17857143,64.76438356,0.27452381,0.352321429,0.343103392,5,5,5,5,5,0.96,26.39,9.46,14,8,2,0,0,0,0,0.72,0.25,56.50483559,-41.61121857
3/10/2016,59.73905806,-2.215402814,40,0.62,0.4,56.50483559,41.61121857,5,0,0,0,0.62,0,0,0,0,0,0,0,4.60E-16,0.59,1.29,1.500191781,63.10714286,64.54794521,0.290238095,0.344910714,0.343207502,3,5,5,5,4.5,0.96,22.74,9.58,0,0,0,0,0,0,0,0.9,0.426666667,56.50483559,-41.61121857
3/11/2016,59.36874457,-1.724902975,44,1.23,0.41,56.50483559,41.61121857,5,0,0,1.01,0.22,0,0,0,0,0,0,0,4.60E-16,0.715714286,1.254642857,1.502082192,60.5,64.59178082,0.303809524,0.335178571,0.343684214,5,3,5,5,4.5,0.31,23.75,8.79,0,0,0,0,0,0,0,0.62,0.4,56.50483559,-41.61121857
